id,network_node_key,network_node_ipaddress,ipaddress_string,credential_profile,credential_name,hostname,domain,description,status,error,scanid,createdtime,scan_type
7b5810d1-5efc-42bb-ad65-c4cf3a57596c,NETNOD-999452,3232240741,192.168.20.101,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
08696a95-0cc3-42e7-85ab-8896d96523d7,NETNOD-999559,3232297573,192.168.242.101,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
d7e9215d-c3cb-4725-a633-ecac57766127,NETNOD-999559,3232297573,192.168.242.101,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
05537e59-4cf5-4ebf-b003-e85dbcdb13f3,NETNOD-999559,3232297573,192.168.242.101,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,%Received a report pdu from remote host: Unknown SecurityName (SNMPv3),4,2023-02-27 17:47:48,SNMP
8ea6dbbd-fb7e-4646-9933-e16716b37f70,NETNOD-999499,3232251536,192.168.62.144,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
0cc2394a-28de-4c55-8021-b84514c24a74,NETNOD-999499,3232251536,192.168.62.144,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
98a4b4b3-ef63-41a3-8828-529b46ab1e84,NETNOD-999499,3232251536,192.168.62.144,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
5512770e-5e46-47f4-bf11-81a826ebd4d5,NETNOD-999500,3232251537,192.168.62.145,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
b81e9e17-9e38-4652-b58b-f35260960ab1,NETNOD-999500,3232251537,192.168.62.145,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
2ac4123d-a0ed-4514-b674-967187d3b1bd,NETNOD-999500,3232251537,192.168.62.145,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
5226e49f-b757-43b5-97bf-3018d6760907,NETNOD-999675,3232251539,192.168.62.147,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
f88794ed-a0cb-4f25-996b-02c8039d750e,NETNOD-999675,3232251539,192.168.62.147,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
334d5d79-0e61-4dea-b046-6621c4fd8dbc,NETNOD-999675,3232251539,192.168.62.147,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
ae8c10a6-9055-43b8-83e3-ace132072001,NETNOD-999676,3232251540,192.168.62.148,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
2fe68766-2bac-4988-ac16-33ba5e41bf77,NETNOD-999676,3232251540,192.168.62.148,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
497f38a2-87e5-4ea0-b3b2-10745df4b948,NETNOD-999676,3232251540,192.168.62.148,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
370cf23e-99b4-4052-932e-039e8a28e3f6,NETNOD-999501,3232251612,192.168.62.220,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
aa1daee2-174f-4c26-b255-cb64440a5ee7,NETNOD-999501,3232251612,192.168.62.220,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
3b9288a2-10f8-4275-ab62-ca78eb10ba46,NETNOD-999501,3232251612,192.168.62.220,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
749e32ad-847f-4303-a772-048186ea2ebc,NETNOD-999502,3232251613,192.168.62.221,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
19240b95-9a6a-4faa-a663-0bdee08a6213,NETNOD-999502,3232251613,192.168.62.221,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
e6899371-093a-41c8-bba5-6485210d6e1a,NETNOD-999502,3232251613,192.168.62.221,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
f5a9e36d-1117-441d-b561-f55cde408345,NETNOD-999503,3232251614,192.168.62.222,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
e3398a33-edab-44ef-9e23-02b66d888b2b,NETNOD-999503,3232251614,192.168.62.222,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
bc034fce-6559-4aad-89ba-7e391c5711a1,NETNOD-999503,3232251614,192.168.62.222,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
0d007a6a-6ab6-4006-8ff5-9952a8d87356,NETNOD-999505,3232251632,192.168.62.240,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
3d3b594a-f741-49ab-805f-21c8d507e621,NETNOD-999505,3232251632,192.168.62.240,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
271f95eb-ce8f-4b2d-b05a-e2e56ffcad48,NETNOD-999505,3232251632,192.168.62.240,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
373d723d-94d2-41c7-9ced-0e177371bc8e,NETNOD-999506,3232251633,192.168.62.241,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
bd3826e9-c5ae-436f-b065-7819b2bf0e45,NETNOD-999506,3232251633,192.168.62.241,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
d191c1cd-62f8-4133-b37c-48cf43e80d4f,NETNOD-999506,3232251633,192.168.62.241,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
d79b91f5-bfaa-45fc-a348-9f8c86238e27,NETNOD-999507,3232251634,192.168.62.242,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
9903df35-8095-42df-882c-259a47bf4f7d,NETNOD-999507,3232251634,192.168.62.242,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
8b8287f5-734f-4177-992a-862b58d55756,NETNOD-999507,3232251634,192.168.62.242,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
e39fb468-1e9a-4b2a-a169-3160c7c796a8,NETNOD-999476,3232251400,192.168.62.8,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
209b2758-9cb8-4a8c-a815-1c3706b8ac10,NETNOD-999476,3232251400,192.168.62.8,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
164d5835-25b7-4367-acb0-1de1ad3bf9a8,NETNOD-999476,3232251400,192.168.62.8,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
