id,network_node_key,network_node_ipaddress,ipaddress_string,credential_profile,credential_name,hostname,domain,description,status,error,scanid,createdtime,scan_type
c18ea5ac-0b93-4507-bcbd-0fb8f413db5e,NETNOD-1001951,3232240741,192.168.20.101,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
d44e18ed-c3a6-4720-b3fd-560ac8b59786,NETNOD-1001951,3232240741,192.168.20.101,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
072ac91e-673d-4b80-a64a-713dfaeadec0,NETNOD-1001952,3232240894,192.168.20.254,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
3436a116-850d-41bc-9691-f9f39fe2fa0e,NETNOD-1001952,3232240894,192.168.20.254,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
3b494bd4-94af-4bb6-bc2d-3e19d1cce57f,NETNOD-1001952,3232240894,192.168.20.254,N/A,Behin-SNMPv3,SW-3750DIST.brco.it,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
4fc23f9d-d116-453d-bd51-2581ed1bc98a,NETNOD-1002060,3232297573,192.168.242.101,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
005add39-372d-4683-aa58-04c2f981a292,NETNOD-1002060,3232297573,192.168.242.101,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
4ade25de-7179-4580-8bd7-d7ce01066c69,NETNOD-1002060,3232297573,192.168.242.101,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
82d5dd62-5b70-4913-bc7b-37541029d0b2,NETNOD-1001957,3232243966,192.168.32.254,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
71abb622-7f76-4967-990a-99646bd7350e,NETNOD-1001957,3232243966,192.168.32.254,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
